Território;Nome do território;Sexo;Ano;Meio de agressão;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
432254;Vale Real;Mulheres;2009;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2009;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2010;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2010;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2010;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2010;Força corporal;0;0;0
432254;Vale Real;Mulheres;2010;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2010;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2011;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2011;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2011;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2011;Força corporal;0;0;0
432254;Vale Real;Mulheres;2011;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2011;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2012;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2012;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2012;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2012;Força corporal;0;0;0
432254;Vale Real;Mulheres;2012;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2012;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2013;Arma de fogo;1;38.04;41.66
432254;Vale Real;Mulheres;2013;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2013;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2013;Força corporal;0;0;0
432254;Vale Real;Mulheres;2013;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2013;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2014;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2014;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2014;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2014;Força corporal;0;0;0
432254;Vale Real;Mulheres;2014;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2014;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2015;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2015;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2015;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2015;Força corporal;0;0;0
432254;Vale Real;Mulheres;2015;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2015;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2016;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2016;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2016;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2016;Força corporal;0;0;0
432254;Vale Real;Mulheres;2016;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2016;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2017;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2017;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2017;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2017;Força corporal;0;0;0
432254;Vale Real;Mulheres;2017;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2017;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2018;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2018;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2018;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2018;Força corporal;0;0;0
432254;Vale Real;Mulheres;2018;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2018;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2019;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2019;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2019;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2019;Força corporal;0;0;0
432254;Vale Real;Mulheres;2019;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2019;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2020;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2020;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2020;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2020;Força corporal;0;0;0
432254;Vale Real;Mulheres;2020;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2020;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2021;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2021;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2021;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2021;Força corporal;0;0;0
432254;Vale Real;Mulheres;2021;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2021;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2022;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2022;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2022;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2022;Força corporal;0;0;0
432254;Vale Real;Mulheres;2022;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2022;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2023;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2023;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2023;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2023;Força corporal;0;0;0
432254;Vale Real;Mulheres;2023;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2023;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2024;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2024;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2024;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2024;Força corporal;0;0;0
432254;Vale Real;Mulheres;2024;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2024;Meios não especificados;0;0;0
432254;Vale Real;Mulheres;2025;Arma de fogo;0;0;0
432254;Vale Real;Mulheres;2025;Arma branca ou objeto contundente;0;0;0
432254;Vale Real;Mulheres;2025;Estrangulamento;0;0;0
432254;Vale Real;Mulheres;2025;Força corporal;0;0;0
432254;Vale Real;Mulheres;2025;Demais meios especificados;0;0;0
432254;Vale Real;Mulheres;2025;Meios não especificados;0;0;0
432255;Vanini;Ambos;2000;Arma de fogo;0;0;0
432255;Vanini;Ambos;2000;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2000;Estrangulamento;0;0;0
432255;Vanini;Ambos;2000;Força corporal;0;0;0
432255;Vanini;Ambos;2000;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2000;Meios não especificados;0;0;0
432255;Vanini;Ambos;2001;Arma de fogo;0;0;0
432255;Vanini;Ambos;2001;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2001;Estrangulamento;0;0;0
432255;Vanini;Ambos;2001;Força corporal;0;0;0
432255;Vanini;Ambos;2001;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2001;Meios não especificados;0;0;0
432255;Vanini;Ambos;2002;Arma de fogo;0;0;0
432255;Vanini;Ambos;2002;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2002;Estrangulamento;0;0;0
432255;Vanini;Ambos;2002;Força corporal;0;0;0
432255;Vanini;Ambos;2002;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2002;Meios não especificados;0;0;0
432255;Vanini;Ambos;2003;Arma de fogo;0;0;0
432255;Vanini;Ambos;2003;Arma branca ou objeto contundente;1;51.65;41.5
432255;Vanini;Ambos;2003;Estrangulamento;0;0;0
432255;Vanini;Ambos;2003;Força corporal;0;0;0
432255;Vanini;Ambos;2003;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2003;Meios não especificados;0;0;0
432255;Vanini;Ambos;2004;Arma de fogo;0;0;0
432255;Vanini;Ambos;2004;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2004;Estrangulamento;0;0;0
432255;Vanini;Ambos;2004;Força corporal;0;0;0
432255;Vanini;Ambos;2004;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2004;Meios não especificados;0;0;0
432255;Vanini;Ambos;2005;Arma de fogo;0;0;0
432255;Vanini;Ambos;2005;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2005;Estrangulamento;0;0;0
432255;Vanini;Ambos;2005;Força corporal;0;0;0
432255;Vanini;Ambos;2005;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2005;Meios não especificados;0;0;0
432255;Vanini;Ambos;2006;Arma de fogo;0;0;0
432255;Vanini;Ambos;2006;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2006;Estrangulamento;0;0;0
432255;Vanini;Ambos;2006;Força corporal;0;0;0
432255;Vanini;Ambos;2006;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2006;Meios não especificados;0;0;0
432255;Vanini;Ambos;2007;Arma de fogo;0;0;0
432255;Vanini;Ambos;2007;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2007;Estrangulamento;0;0;0
432255;Vanini;Ambos;2007;Força corporal;0;0;0
432255;Vanini;Ambos;2007;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2007;Meios não especificados;0;0;0
432255;Vanini;Ambos;2008;Arma de fogo;0;0;0
432255;Vanini;Ambos;2008;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2008;Estrangulamento;0;0;0
432255;Vanini;Ambos;2008;Força corporal;0;0;0
432255;Vanini;Ambos;2008;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2008;Meios não especificados;0;0;0
432255;Vanini;Ambos;2009;Arma de fogo;0;0;0
432255;Vanini;Ambos;2009;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2009;Estrangulamento;0;0;0
432255;Vanini;Ambos;2009;Força corporal;0;0;0
432255;Vanini;Ambos;2009;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2009;Meios não especificados;0;0;0
432255;Vanini;Ambos;2010;Arma de fogo;0;0;0
432255;Vanini;Ambos;2010;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2010;Estrangulamento;0;0;0
432255;Vanini;Ambos;2010;Força corporal;0;0;0
432255;Vanini;Ambos;2010;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2010;Meios não especificados;0;0;0
432255;Vanini;Ambos;2011;Arma de fogo;0;0;0
432255;Vanini;Ambos;2011;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2011;Estrangulamento;0;0;0
432255;Vanini;Ambos;2011;Força corporal;0;0;0
432255;Vanini;Ambos;2011;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2011;Meios não especificados;0;0;0
432255;Vanini;Ambos;2012;Arma de fogo;0;0;0
432255;Vanini;Ambos;2012;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2012;Estrangulamento;0;0;0
432255;Vanini;Ambos;2012;Força corporal;0;0;0
432255;Vanini;Ambos;2012;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2012;Meios não especificados;0;0;0
432255;Vanini;Ambos;2013;Arma de fogo;0;0;0
432255;Vanini;Ambos;2013;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2013;Estrangulamento;0;0;0
432255;Vanini;Ambos;2013;Força corporal;0;0;0
432255;Vanini;Ambos;2013;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2013;Meios não especificados;0;0;0
432255;Vanini;Ambos;2014;Arma de fogo;0;0;0
432255;Vanini;Ambos;2014;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2014;Estrangulamento;0;0;0
432255;Vanini;Ambos;2014;Força corporal;0;0;0
432255;Vanini;Ambos;2014;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2014;Meios não especificados;0;0;0
432255;Vanini;Ambos;2015;Arma de fogo;0;0;0
432255;Vanini;Ambos;2015;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2015;Estrangulamento;0;0;0
432255;Vanini;Ambos;2015;Força corporal;0;0;0
432255;Vanini;Ambos;2015;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2015;Meios não especificados;0;0;0
432255;Vanini;Ambos;2016;Arma de fogo;0;0;0
432255;Vanini;Ambos;2016;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2016;Estrangulamento;0;0;0
432255;Vanini;Ambos;2016;Força corporal;0;0;0
432255;Vanini;Ambos;2016;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2016;Meios não especificados;0;0;0
432255;Vanini;Ambos;2017;Arma de fogo;0;0;0
432255;Vanini;Ambos;2017;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2017;Estrangulamento;0;0;0
432255;Vanini;Ambos;2017;Força corporal;0;0;0
432255;Vanini;Ambos;2017;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2017;Meios não especificados;0;0;0
432255;Vanini;Ambos;2018;Arma de fogo;0;0;0
432255;Vanini;Ambos;2018;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2018;Estrangulamento;0;0;0
432255;Vanini;Ambos;2018;Força corporal;0;0;0
432255;Vanini;Ambos;2018;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2018;Meios não especificados;0;0;0
432255;Vanini;Ambos;2019;Arma de fogo;0;0;0
432255;Vanini;Ambos;2019;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2019;Estrangulamento;0;0;0
432255;Vanini;Ambos;2019;Força corporal;0;0;0
432255;Vanini;Ambos;2019;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2019;Meios não especificados;0;0;0
432255;Vanini;Ambos;2020;Arma de fogo;0;0;0
432255;Vanini;Ambos;2020;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2020;Estrangulamento;0;0;0
432255;Vanini;Ambos;2020;Força corporal;0;0;0
432255;Vanini;Ambos;2020;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2020;Meios não especificados;0;0;0
432255;Vanini;Ambos;2021;Arma de fogo;0;0;0
432255;Vanini;Ambos;2021;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2021;Estrangulamento;0;0;0
432255;Vanini;Ambos;2021;Força corporal;0;0;0
432255;Vanini;Ambos;2021;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2021;Meios não especificados;0;0;0
432255;Vanini;Ambos;2022;Arma de fogo;0;0;0
432255;Vanini;Ambos;2022;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2022;Estrangulamento;0;0;0
432255;Vanini;Ambos;2022;Força corporal;0;0;0
432255;Vanini;Ambos;2022;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2022;Meios não especificados;0;0;0
432255;Vanini;Ambos;2023;Arma de fogo;1;49.29;62.97
432255;Vanini;Ambos;2023;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2023;Estrangulamento;0;0;0
432255;Vanini;Ambos;2023;Força corporal;0;0;0
432255;Vanini;Ambos;2023;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2023;Meios não especificados;0;0;0
432255;Vanini;Ambos;2024;Arma de fogo;0;0;0
432255;Vanini;Ambos;2024;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2024;Estrangulamento;0;0;0
432255;Vanini;Ambos;2024;Força corporal;0;0;0
432255;Vanini;Ambos;2024;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2024;Meios não especificados;0;0;0
432255;Vanini;Ambos;2025;Arma de fogo;0;0;0
432255;Vanini;Ambos;2025;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Ambos;2025;Estrangulamento;0;0;0
432255;Vanini;Ambos;2025;Força corporal;0;0;0
432255;Vanini;Ambos;2025;Demais meios especificados;0;0;0
432255;Vanini;Ambos;2025;Meios não especificados;0;0;0
432255;Vanini;Homens;2000;Arma de fogo;0;0;0
432255;Vanini;Homens;2000;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2000;Estrangulamento;0;0;0
432255;Vanini;Homens;2000;Força corporal;0;0;0
432255;Vanini;Homens;2000;Demais meios especificados;0;0;0
432255;Vanini;Homens;2000;Meios não especificados;0;0;0
432255;Vanini;Homens;2001;Arma de fogo;0;0;0
432255;Vanini;Homens;2001;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2001;Estrangulamento;0;0;0
432255;Vanini;Homens;2001;Força corporal;0;0;0
432255;Vanini;Homens;2001;Demais meios especificados;0;0;0
432255;Vanini;Homens;2001;Meios não especificados;0;0;0
432255;Vanini;Homens;2002;Arma de fogo;0;0;0
432255;Vanini;Homens;2002;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2002;Estrangulamento;0;0;0
432255;Vanini;Homens;2002;Força corporal;0;0;0
432255;Vanini;Homens;2002;Demais meios especificados;0;0;0
432255;Vanini;Homens;2002;Meios não especificados;0;0;0
432255;Vanini;Homens;2003;Arma de fogo;0;0;0
432255;Vanini;Homens;2003;Arma branca ou objeto contundente;1;103.31;90.18
432255;Vanini;Homens;2003;Estrangulamento;0;0;0
432255;Vanini;Homens;2003;Força corporal;0;0;0
432255;Vanini;Homens;2003;Demais meios especificados;0;0;0
432255;Vanini;Homens;2003;Meios não especificados;0;0;0
432255;Vanini;Homens;2004;Arma de fogo;0;0;0
432255;Vanini;Homens;2004;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2004;Estrangulamento;0;0;0
432255;Vanini;Homens;2004;Força corporal;0;0;0
432255;Vanini;Homens;2004;Demais meios especificados;0;0;0
432255;Vanini;Homens;2004;Meios não especificados;0;0;0
432255;Vanini;Homens;2005;Arma de fogo;0;0;0
432255;Vanini;Homens;2005;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2005;Estrangulamento;0;0;0
432255;Vanini;Homens;2005;Força corporal;0;0;0
432255;Vanini;Homens;2005;Demais meios especificados;0;0;0
432255;Vanini;Homens;2005;Meios não especificados;0;0;0
432255;Vanini;Homens;2006;Arma de fogo;0;0;0
432255;Vanini;Homens;2006;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2006;Estrangulamento;0;0;0
432255;Vanini;Homens;2006;Força corporal;0;0;0
432255;Vanini;Homens;2006;Demais meios especificados;0;0;0
432255;Vanini;Homens;2006;Meios não especificados;0;0;0
432255;Vanini;Homens;2007;Arma de fogo;0;0;0
432255;Vanini;Homens;2007;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2007;Estrangulamento;0;0;0
432255;Vanini;Homens;2007;Força corporal;0;0;0
432255;Vanini;Homens;2007;Demais meios especificados;0;0;0
432255;Vanini;Homens;2007;Meios não especificados;0;0;0
432255;Vanini;Homens;2008;Arma de fogo;0;0;0
432255;Vanini;Homens;2008;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2008;Estrangulamento;0;0;0
432255;Vanini;Homens;2008;Força corporal;0;0;0
432255;Vanini;Homens;2008;Demais meios especificados;0;0;0
432255;Vanini;Homens;2008;Meios não especificados;0;0;0
432255;Vanini;Homens;2009;Arma de fogo;0;0;0
432255;Vanini;Homens;2009;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2009;Estrangulamento;0;0;0
432255;Vanini;Homens;2009;Força corporal;0;0;0
432255;Vanini;Homens;2009;Demais meios especificados;0;0;0
432255;Vanini;Homens;2009;Meios não especificados;0;0;0
432255;Vanini;Homens;2010;Arma de fogo;0;0;0
432255;Vanini;Homens;2010;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2010;Estrangulamento;0;0;0
432255;Vanini;Homens;2010;Força corporal;0;0;0
432255;Vanini;Homens;2010;Demais meios especificados;0;0;0
432255;Vanini;Homens;2010;Meios não especificados;0;0;0
432255;Vanini;Homens;2011;Arma de fogo;0;0;0
432255;Vanini;Homens;2011;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2011;Estrangulamento;0;0;0
432255;Vanini;Homens;2011;Força corporal;0;0;0
432255;Vanini;Homens;2011;Demais meios especificados;0;0;0
432255;Vanini;Homens;2011;Meios não especificados;0;0;0
432255;Vanini;Homens;2012;Arma de fogo;0;0;0
432255;Vanini;Homens;2012;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2012;Estrangulamento;0;0;0
432255;Vanini;Homens;2012;Força corporal;0;0;0
432255;Vanini;Homens;2012;Demais meios especificados;0;0;0
432255;Vanini;Homens;2012;Meios não especificados;0;0;0
432255;Vanini;Homens;2013;Arma de fogo;0;0;0
432255;Vanini;Homens;2013;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2013;Estrangulamento;0;0;0
432255;Vanini;Homens;2013;Força corporal;0;0;0
432255;Vanini;Homens;2013;Demais meios especificados;0;0;0
432255;Vanini;Homens;2013;Meios não especificados;0;0;0
432255;Vanini;Homens;2014;Arma de fogo;0;0;0
432255;Vanini;Homens;2014;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2014;Estrangulamento;0;0;0
432255;Vanini;Homens;2014;Força corporal;0;0;0
432255;Vanini;Homens;2014;Demais meios especificados;0;0;0
432255;Vanini;Homens;2014;Meios não especificados;0;0;0
432255;Vanini;Homens;2015;Arma de fogo;0;0;0
432255;Vanini;Homens;2015;Arma branca ou objeto contundente;0;0;0
432255;Vanini;Homens;2015;Estrangulamento;0;0;0
432255;Vanini;Homens;2015;Força corporal;0;0;0
432255;Vanini;Homens;2015;Demais meios especificados;0;0;0
432255;Vanini;Homens;2015;Meios não especificados;0;0;0
432255;Vanini;Homens;2016;Arma de fogo;0;0;0
432255;Vanini;Homens;2016;Arma branca ou objeto contundente;0;0;0
