Território;Nome do território;Sexo;Ano;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.);População
431849;São José do Inhacorá;Mulheres;2025;11;903.86;355.35;1217
431850;São José do Norte;Ambos;2000;158;658.28;906.38;24002
431850;São José do Norte;Ambos;2001;139;573.31;770.63;24245
431850;São José do Norte;Ambos;2002;155;633.01;811.25;24486
431850;São José do Norte;Ambos;2003;159;643.31;791.09;24716
431850;São José do Norte;Ambos;2004;189;757.33;923.47;24956
431850;São José do Norte;Ambos;2005;126;500.6;596.21;25170
431850;São José do Norte;Ambos;2006;166;654.11;769.89;25378
431850;São José do Norte;Ambos;2007;174;680.83;782.9;25557
431850;São José do Norte;Ambos;2008;139;540.23;605.91;25730
431850;São José do Norte;Ambos;2009;194;749.47;804.21;25885
431850;São José do Norte;Ambos;2010;189;727.15;765.32;25992
431850;São José do Norte;Ambos;2011;208;798.71;816.94;26042
431850;São José do Norte;Ambos;2012;195;747.24;747.29;26096
431850;São José do Norte;Ambos;2013;199;761.11;744.53;26146
431850;São José do Norte;Ambos;2014;201;766.85;734.9;26211
431850;São José do Norte;Ambos;2015;206;783.72;725.9;26285
431850;São José do Norte;Ambos;2016;213;808.53;736.64;26344
431850;São José do Norte;Ambos;2017;207;784.48;703.76;26387
431850;São José do Norte;Ambos;2018;255;965.54;839.07;26410
431850;São José do Norte;Ambos;2019;248;938.54;793.79;26424
431850;São José do Norte;Ambos;2020;255;964.3;799.04;26444
431850;São José do Norte;Ambos;2021;285;1079.14;877.6;26410
431850;São José do Norte;Ambos;2022;258;979.8;779.56;26332
431850;São José do Norte;Ambos;2023;269;1023.79;785.06;26275
431850;São José do Norte;Ambos;2024;242;922.08;686.09;26245
431850;São José do Norte;Ambos;2025;240;914.36;679.77;26248
431850;São José do Norte;Homens;2000;89;724.22;1121.17;12289
431850;São José do Norte;Homens;2001;76;612.66;889.28;12405
431850;São José do Norte;Homens;2002;90;718.56;1033.28;12525
431850;São José do Norte;Homens;2003;88;696.04;892.85;12643
431850;São José do Norte;Homens;2004;111;869.97;1134.57;12759
431850;São José do Norte;Homens;2005;68;528.65;671.56;12863
431850;São José do Norte;Homens;2006;98;755.94;960;12964
431850;São José do Norte;Homens;2007;105;804.66;987.36;13049
431850;São José do Norte;Homens;2008;79;601.77;736.45;13128
431850;São José do Norte;Homens;2009;114;864.09;1003;13193
431850;São José do Norte;Homens;2010;109;823.33;926.68;13239
431850;São José do Norte;Homens;2011;130;980.69;1100.4;13256
431850;São José do Norte;Homens;2012;115;866.49;926.95;13272
431850;São José do Norte;Homens;2013;117;880.56;940.04;13287
431850;São José do Norte;Homens;2014;119;893.93;915.94;13312
431850;São José do Norte;Homens;2015;108;809.6;822.89;13340
431850;São José do Norte;Homens;2016;141;1055.63;1045.62;13357
431850;São José do Norte;Homens;2017;138;1032.62;1001.36;13364
431850;São José do Norte;Homens;2018;144;1077.36;1034.61;13366
431850;São José do Norte;Homens;2019;134;1002.69;918.53;13364
431850;São José do Norte;Homens;2020;135;1010.4;915.51;13361
431850;São José do Norte;Homens;2021;146;1095.11;974.46;13332
431850;São José do Norte;Homens;2022;141;1061.75;906.63;13280
431850;São José do Norte;Homens;2023;138;1042.3;875.61;13240
431850;São José do Norte;Homens;2024;130;983.36;805.01;13220
431850;São José do Norte;Homens;2025;134;1014.46;807.4;13209
431850;São José do Norte;Mulheres;2000;69;589.09;733.38;11713
431850;São José do Norte;Mulheres;2001;63;532.09;677.5;11840
431850;São José do Norte;Mulheres;2002;65;543.43;640.16;11961
431850;São José do Norte;Mulheres;2003;71;588.09;673.29;12073
431850;São José do Norte;Mulheres;2004;78;639.5;729.01;12197
431850;São José do Norte;Mulheres;2005;58;471.28;526.43;12307
431850;São José do Norte;Mulheres;2006;68;547.77;598.47;12414
431850;São José do Norte;Mulheres;2007;69;551.65;587.66;12508
431850;São José do Norte;Mulheres;2008;60;476.11;481.17;12602
431850;São José do Norte;Mulheres;2009;80;630.32;624.18;12692
431850;São José do Norte;Mulheres;2010;80;627.3;610.51;12753
431850;São José do Norte;Mulheres;2011;78;610.04;575.23;12786
431850;São José do Norte;Mulheres;2012;80;623.83;582.53;12824
431850;São José do Norte;Mulheres;2013;82;637.69;570.92;12859
431850;São José do Norte;Mulheres;2014;82;635.71;545.45;12899
431850;São José do Norte;Mulheres;2015;98;757.05;629.1;12945
431850;São José do Norte;Mulheres;2016;71;546.7;445.13;12987
431850;São José do Norte;Mulheres;2017;69;529.83;423.4;13023
431850;São José do Norte;Mulheres;2018;111;850.97;665;13044
431850;São José do Norte;Mulheres;2019;114;872.89;678.21;13060
431850;São José do Norte;Mulheres;2020;120;917.22;705.32;13083
431850;São José do Norte;Mulheres;2021;139;1062.85;794.29;13078
431850;São José do Norte;Mulheres;2022;117;896.41;654.81;13052
431850;São José do Norte;Mulheres;2023;131;1004.99;700.02;13035
431850;São José do Norte;Mulheres;2024;112;859.88;571.51;13025
431850;São José do Norte;Mulheres;2025;106;812.95;556.19;13039
431860;São José do Ouro;Ambos;2000;48;676.82;799.59;7092
431860;São José do Ouro;Ambos;2001;38;534.83;635.03;7105
431860;São José do Ouro;Ambos;2002;34;477.86;549.88;7115
431860;São José do Ouro;Ambos;2003;54;759.71;868.19;7108
431860;São José do Ouro;Ambos;2004;46;647.98;718.67;7099
431860;São José do Ouro;Ambos;2005;35;493.03;511.51;7099
431860;São José do Ouro;Ambos;2006;55;776.07;805;7087
431860;São José do Ouro;Ambos;2007;40;565.05;600.03;7079
431860;São José do Ouro;Ambos;2008;43;609.24;624.7;7058
431860;São José do Ouro;Ambos;2009;45;639.11;610.32;7041
431860;São José do Ouro;Ambos;2010;43;612.1;571.92;7025
431860;São José do Ouro;Ambos;2011;48;685.03;604.59;7007
431860;São José do Ouro;Ambos;2012;52;742.64;636.26;7002
431860;São José do Ouro;Ambos;2013;55;785.38;671.43;7003
431860;São José do Ouro;Ambos;2014;43;612.27;498.65;7023
431860;São José do Ouro;Ambos;2015;57;811.85;660.09;7021
431860;São José do Ouro;Ambos;2016;50;711.24;530.65;7030
431860;São José do Ouro;Ambos;2017;51;724.74;524.65;7037
431860;São José do Ouro;Ambos;2018;60;852.15;580.22;7041
431860;São José do Ouro;Ambos;2019;63;894.12;616.74;7046
431860;São José do Ouro;Ambos;2020;60;851.91;603.33;7043
431860;São José do Ouro;Ambos;2021;75;1064.58;664.4;7045
431860;São José do Ouro;Ambos;2022;74;1056.24;700.68;7006
431860;São José do Ouro;Ambos;2023;56;801.83;508.06;6984
431860;São José do Ouro;Ambos;2024;64;917.17;555.67;6978
431860;São José do Ouro;Ambos;2025;63;902.84;499.98;6978
431860;São José do Ouro;Homens;2000;27;773.86;940.27;3489
431860;São José do Ouro;Homens;2001;23;658.65;799.65;3492
431860;São José do Ouro;Homens;2002;15;428.69;493.78;3499
431860;São José do Ouro;Homens;2003;36;1030.93;1228.48;3492
431860;São José do Ouro;Homens;2004;31;889.27;1015.23;3486
431860;São José do Ouro;Homens;2005;19;545.51;588.72;3483
431860;São José do Ouro;Homens;2006;32;919.54;1002.97;3480
431860;São José do Ouro;Homens;2007;21;604.84;650.32;3472
431860;São José do Ouro;Homens;2008;26;751.88;808.08;3458
431860;São José do Ouro;Homens;2009;26;753.62;787.44;3450
431860;São José do Ouro;Homens;2010;27;784.66;764.55;3441
431860;São José do Ouro;Homens;2011;27;786.26;745.46;3434
431860;São José do Ouro;Homens;2012;30;875.4;804.68;3427
431860;São José do Ouro;Homens;2013;35;1021.9;951.69;3425
431860;São José do Ouro;Homens;2014;25;727.8;664.94;3435
431860;São José do Ouro;Homens;2015;32;931.04;840.43;3437
431860;São José do Ouro;Homens;2016;27;785.57;672.77;3437
431860;São José do Ouro;Homens;2017;24;697.47;585.7;3441
431860;São José do Ouro;Homens;2018;30;872.6;709.77;3438
431860;São José do Ouro;Homens;2019;34;988.37;783.73;3440
431860;São José do Ouro;Homens;2020;33;959.02;750.75;3441
431860;São José do Ouro;Homens;2021;35;1017.44;737.99;3440
431860;São José do Ouro;Homens;2022;36;1054.17;782.51;3415
431860;São José do Ouro;Homens;2023;27;792.72;602.88;3406
431860;São José do Ouro;Homens;2024;32;939.52;636.18;3406
431860;São José do Ouro;Homens;2025;39;1144.37;707.39;3408
431860;São José do Ouro;Mulheres;2000;21;582.85;716.94;3603
431860;São José do Ouro;Mulheres;2001;15;415.17;496.39;3613
431860;São José do Ouro;Mulheres;2002;19;525.44;601.24;3616
431860;São José do Ouro;Mulheres;2003;18;497.79;543.95;3616
431860;São José do Ouro;Mulheres;2004;15;415.17;450.11;3613
431860;São José do Ouro;Mulheres;2005;16;442.48;445.14;3616
431860;São José do Ouro;Mulheres;2006;23;637.65;627.1;3607
431860;São José do Ouro;Mulheres;2007;19;526.75;557.55;3607
431860;São José do Ouro;Mulheres;2008;17;472.22;462.4;3600
431860;São José do Ouro;Mulheres;2009;19;529.1;456.75;3591
431860;São José do Ouro;Mulheres;2010;16;446.43;399.18;3584
431860;São José do Ouro;Mulheres;2011;21;587.74;493.99;3573
431860;São José do Ouro;Mulheres;2012;22;615.38;472.94;3575
431860;São José do Ouro;Mulheres;2013;20;558.97;430.69;3578
431860;São José do Ouro;Mulheres;2014;18;501.67;366.62;3588
431860;São José do Ouro;Mulheres;2015;25;697.54;517.24;3584
431860;São José do Ouro;Mulheres;2016;23;640.13;416.64;3593
431860;São José do Ouro;Mulheres;2017;27;750.83;456.15;3596
431860;São José do Ouro;Mulheres;2018;30;832.64;463.22;3603
431860;São José do Ouro;Mulheres;2019;29;804.22;473.71;3606
431860;São José do Ouro;Mulheres;2020;27;749.58;502.31;3602
431860;São José do Ouro;Mulheres;2021;40;1109.57;623.53;3605
431860;São José do Ouro;Mulheres;2022;38;1058.2;620.18;3591
431860;São José do Ouro;Mulheres;2023;29;810.51;408.31;3578
431860;São José do Ouro;Mulheres;2024;32;895.86;504.52;3572
431860;São José do Ouro;Mulheres;2025;24;672.27;326.92;3570
431861;São José do Sul;Ambos;2000;0;0;0;1724
431861;São José do Sul;Ambos;2001;8;458.45;446.72;1745
431861;São José do Sul;Ambos;2002;10;560.22;523.68;1785
431861;São José do Sul;Ambos;2003;8;439.08;383.83;1822
431861;São José do Sul;Ambos;2004;15;806.45;671.1;1860
431861;São José do Sul;Ambos;2005;19;1005.29;859.13;1890
431861;São José do Sul;Ambos;2006;19;987.01;850.06;1925
431861;São José do Sul;Ambos;2007;11;562.95;532.91;1954
431861;São José do Sul;Ambos;2008;13;655.57;496.46;1983
431861;São José do Sul;Ambos;2009;15;741.84;641.52;2022
431861;São José do Sul;Ambos;2010;11;537.11;422.01;2048
431861;São José do Sul;Ambos;2011;25;1205.98;924.21;2073
431861;São José do Sul;Ambos;2012;16;765.18;568.15;2091
431861;São José do Sul;Ambos;2013;21;993.38;729.02;2114
431861;São José do Sul;Ambos;2014;12;558.66;390.11;2148
431861;São José do Sul;Ambos;2015;18;824.55;612.1;2183
431861;São José do Sul;Ambos;2016;16;722.02;555.27;2216
431861;São José do Sul;Ambos;2017;19;847.84;611.17;2241
431861;São José do Sul;Ambos;2018;24;1053.09;706.2;2279
431861;São José do Sul;Ambos;2019;20;865.43;486.82;2311
431861;São José do Sul;Ambos;2020;18;767.26;474.64;2346
431861;São José do Sul;Ambos;2021;24;1009.25;639.03;2378
431861;São José do Sul;Ambos;2022;19;792.66;458.61;2397
431861;São José do Sul;Ambos;2023;25;1043.41;637.34;2396
431861;São José do Sul;Ambos;2024;22;901.64;517.42;2440
431861;São José do Sul;Ambos;2025;26;1064.27;644.8;2443
431861;São José do Sul;Homens;2000;0;0;0;893
431861;São José do Sul;Homens;2001;8;883;909.63;906
431861;São José do Sul;Homens;2002;8;863.93;912.4;926
431861;São José do Sul;Homens;2003;4;425.08;395.28;941
431861;São José do Sul;Homens;2004;11;1153.04;1199.57;954
431861;São José do Sul;Homens;2005;12;1234.57;1166.57;972
431861;São José do Sul;Homens;2006;7;709.22;715.78;987
431861;São José do Sul;Homens;2007;7;700.7;745.38;999
431861;São José do Sul;Homens;2008;5;495.54;552.33;1009
431861;São José do Sul;Homens;2009;9;878.91;988.63;1024
431861;São José do Sul;Homens;2010;6;578.03;514.96;1038
431861;São José do Sul;Homens;2011;12;1139.6;1108.35;1053
431861;São José do Sul;Homens;2012;10;945.18;769.21;1058
431861;São José do Sul;Homens;2013;10;939.85;821.55;1064
431861;São José do Sul;Homens;2014;6;555.56;455.32;1080
431861;São José do Sul;Homens;2015;10;912.41;801.31;1096
431861;São José do Sul;Homens;2016;10;901.71;748.7;1109
431861;São José do Sul;Homens;2017;10;892.06;714.42;1121
431861;São José do Sul;Homens;2018;14;1230.23;939.82;1138
431861;São José do Sul;Homens;2019;12;1042.57;756.67;1151
431861;São José do Sul;Homens;2020;11;941.78;664.71;1168
431861;São José do Sul;Homens;2021;17;1433.39;1029.63;1186
431861;São José do Sul;Homens;2022;9;754.4;538.71;1193
431861;São José do Sul;Homens;2023;14;1177.46;794.37;1189
431861;São José do Sul;Homens;2024;15;1238.65;849.71;1211
431861;São José do Sul;Homens;2025;15;1235.58;809.05;1214
431861;São José do Sul;Mulheres;2000;0;0;0;831
431861;São José do Sul;Mulheres;2001;0;0;0;839
431861;São José do Sul;Mulheres;2002;2;232.83;173.86;859
431861;São José do Sul;Mulheres;2003;4;454.03;353.35;881
431861;São José do Sul;Mulheres;2004;4;441.5;342.82;906
431861;São José do Sul;Mulheres;2005;7;762.53;479.99;918
431861;São José do Sul;Mulheres;2006;12;1279.32;1014.32;938
431861;São José do Sul;Mulheres;2007;4;418.85;275.73;955
431861;São José do Sul;Mulheres;2008;8;821.36;529.65;974
431861;São José do Sul;Mulheres;2009;6;601.2;385.14;998
431861;São José do Sul;Mulheres;2010;5;495.05;315.63;1010
431861;São José do Sul;Mulheres;2011;13;1274.51;767.78;1020
431861;São José do Sul;Mulheres;2012;6;580.83;314.99;1033
431861;São José do Sul;Mulheres;2013;11;1047.62;590.2;1050
431861;São José do Sul;Mulheres;2014;6;561.8;364.62;1068
431861;São José do Sul;Mulheres;2015;8;735.97;395.37;1087
431861;São José do Sul;Mulheres;2016;6;542.01;444.44;1107
431861;São José do Sul;Mulheres;2017;9;803.57;519.47;1120
431861;São José do Sul;Mulheres;2018;10;876.42;529.86;1141
431861;São José do Sul;Mulheres;2019;8;689.66;284.03;1160
431861;São José do Sul;Mulheres;2020;7;594.23;279.15;1178
431861;São José do Sul;Mulheres;2021;7;587.25;469.28;1192
431861;São José do Sul;Mulheres;2022;10;830.56;405.22;1204
431861;São José do Sul;Mulheres;2023;11;911.35;473.16;1207
431861;São José do Sul;Mulheres;2024;7;569.57;241.07;1229
431861;São José do Sul;Mulheres;2025;11;895.04;484.21;1229
431862;São José dos Ausentes;Ambos;2000;14;462.96;661.17;3024
431862;São José dos Ausentes;Ambos;2001;17;556.28;897.83;3056
431862;São José dos Ausentes;Ambos;2002;11;356.8;611.43;3083
431862;São José dos Ausentes;Ambos;2003;6;192.43;194.51;3118
431862;São José dos Ausentes;Ambos;2004;17;539.85;721.37;3149
431862;São José dos Ausentes;Ambos;2005;21;661.63;968.14;3174
431862;São José dos Ausentes;Ambos;2006;17;533.92;640.36;3184
431862;São José dos Ausentes;Ambos;2007;11;343.32;511.61;3204
431862;São José dos Ausentes;Ambos;2008;18;561.8;712.39;3204
431862;São José dos Ausentes;Ambos;2009;18;558.83;738.9;3221
431862;São José dos Ausentes;Ambos;2010;18;554.53;662.67;3246
431862;São José dos Ausentes;Ambos;2011;17;518.13;693.76;3281
431862;São José dos Ausentes;Ambos;2012;11;330.03;410.67;3333
431862;São José dos Ausentes;Ambos;2013;12;353.15;435.46;3398
431862;São José dos Ausentes;Ambos;2014;19;546.61;746.51;3476
431862;São José dos Ausentes;Ambos;2015;19;533.86;666.62;3559
431862;São José dos Ausentes;Ambos;2016;12;330.85;381.09;3627
431862;São José dos Ausentes;Ambos;2017;31;836.71;968.04;3705
431862;São José dos Ausentes;Ambos;2018;23;607.66;684.36;3785
431862;São José dos Ausentes;Ambos;2019;16;413.54;473.11;3869
431862;São José dos Ausentes;Ambos;2020;26;655.9;751.52;3964
431862;São José dos Ausentes;Ambos;2021;33;815.22;925.92;4048
431862;São José dos Ausentes;Ambos;2022;33;799.61;852.55;4127
431862;São José dos Ausentes;Ambos;2023;31;741.09;832.88;4183
431862;São José dos Ausentes;Ambos;2024;22;513.3;567.16;4286
431862;São José dos Ausentes;Ambos;2025;30;698.49;754.13;4295
431862;São José dos Ausentes;Homens;2000;9;584.8;867.93;1539
431862;São José dos Ausentes;Homens;2001;14;900.32;1392.68;1555
431862;São José dos Ausentes;Homens;2002;6;380.95;653.67;1575
431862;São José dos Ausentes;Homens;2003;4;250.16;288.41;1599
431862;São José dos Ausentes;Homens;2004;11;682.81;779.07;1611
431862;São José dos Ausentes;Homens;2005;9;551.47;892.47;1632
431862;São José dos Ausentes;Homens;2006;11;673.19;884.07;1634
431862;São José dos Ausentes;Homens;2007;6;364.74;587.16;1645
431862;São José dos Ausentes;Homens;2008;15;912.41;1228.09;1644
431862;São José dos Ausentes;Homens;2009;9;544.14;641.95;1654
431862;São José dos Ausentes;Homens;2010;10;600.6;643.16;1665
431862;São José dos Ausentes;Homens;2011;8;475.34;622.31;1683
431862;São José dos Ausentes;Homens;2012;10;585.14;725.83;1709
431862;São José dos Ausentes;Homens;2013;4;229.62;277.88;1742
431862;São José dos Ausentes;Homens;2014;7;391.5;539.2;1788
431862;São José dos Ausentes;Homens;2015;7;382.3;505.9;1831
431862;São José dos Ausentes;Homens;2016;9;481.54;558.52;1869
431862;São José dos Ausentes;Homens;2017;15;781.25;963.85;1920
431862;São José dos Ausentes;Homens;2018;13;663.94;748.89;1958
431862;São José dos Ausentes;Homens;2019;8;399.4;467.78;2003
431862;São José dos Ausentes;Homens;2020;15;729.22;799.75;2057
431862;São José dos Ausentes;Homens;2021;19;902.18;1066.02;2106
431862;São José dos Ausentes;Homens;2022;21;976.29;1098.93;2151
431862;São José dos Ausentes;Homens;2023;16;733.27;827.94;2182
431862;São José dos Ausentes;Homens;2024;16;717.17;834.65;2231
