Território;Nome do território;Sexo;Ano;Tipo de causa externa;Óbitos;Taxa bruta (por 100 mil hab.);Taxa padronizada (por 100 mil hab.)
RS;Rio Grande do Sul;Mulheres;2015;Agressão;283;4.98;4.99
RS;Rio Grande do Sul;Mulheres;2015;Causas acidentais;629;11.06;9.08
RS;Rio Grande do Sul;Mulheres;2015;Lesão autoprovocada;233;4.36;4.29
RS;Rio Grande do Sul;Mulheres;2015;Demais causas externas;96;1.69;1.47
RS;Rio Grande do Sul;Mulheres;2016;Lesão de trânsito;375;6.57;6.33
RS;Rio Grande do Sul;Mulheres;2016;Agressão;308;5.39;5.41
RS;Rio Grande do Sul;Mulheres;2016;Causas acidentais;679;11.89;9.56
RS;Rio Grande do Sul;Mulheres;2016;Lesão autoprovocada;243;4.53;4.41
RS;Rio Grande do Sul;Mulheres;2016;Demais causas externas;107;1.87;1.64
RS;Rio Grande do Sul;Mulheres;2017;Lesão de trânsito;430;7.51;7.23
RS;Rio Grande do Sul;Mulheres;2017;Agressão;302;5.27;5.37
RS;Rio Grande do Sul;Mulheres;2017;Causas acidentais;698;12.19;9.52
RS;Rio Grande do Sul;Mulheres;2017;Lesão autoprovocada;269;5;4.79
RS;Rio Grande do Sul;Mulheres;2017;Demais causas externas;84;1.47;1.32
RS;Rio Grande do Sul;Mulheres;2018;Lesão de trânsito;375;6.53;6.22
RS;Rio Grande do Sul;Mulheres;2018;Agressão;256;4.46;4.5
RS;Rio Grande do Sul;Mulheres;2018;Causas acidentais;836;14.56;11.02
RS;Rio Grande do Sul;Mulheres;2018;Lesão autoprovocada;256;4.74;4.51
RS;Rio Grande do Sul;Mulheres;2018;Demais causas externas;113;1.97;1.7
RS;Rio Grande do Sul;Mulheres;2019;Lesão de trânsito;336;5.84;5.49
RS;Rio Grande do Sul;Mulheres;2019;Agressão;236;4.1;4.14
RS;Rio Grande do Sul;Mulheres;2019;Causas acidentais;817;14.2;10.41
RS;Rio Grande do Sul;Mulheres;2019;Lesão autoprovocada;284;5.25;5
RS;Rio Grande do Sul;Mulheres;2019;Demais causas externas;98;1.7;1.47
RS;Rio Grande do Sul;Mulheres;2020;Lesão de trânsito;271;4.7;4.55
RS;Rio Grande do Sul;Mulheres;2020;Agressão;214;3.71;3.8
RS;Rio Grande do Sul;Mulheres;2020;Causas acidentais;742;12.86;9.46
RS;Rio Grande do Sul;Mulheres;2020;Lesão autoprovocada;287;5.28;5.06
RS;Rio Grande do Sul;Mulheres;2020;Demais causas externas;77;1.33;1.09
RS;Rio Grande do Sul;Mulheres;2021;Lesão de trânsito;328;5.68;5.5
RS;Rio Grande do Sul;Mulheres;2021;Agressão;230;3.98;4.03
RS;Rio Grande do Sul;Mulheres;2021;Causas acidentais;848;14.69;10.56
RS;Rio Grande do Sul;Mulheres;2021;Lesão autoprovocada;304;5.58;5.36
RS;Rio Grande do Sul;Mulheres;2021;Demais causas externas;141;2.44;1.92
RS;Rio Grande do Sul;Mulheres;2022;Lesão de trânsito;353;6.12;5.72
RS;Rio Grande do Sul;Mulheres;2022;Agressão;250;4.33;4.55
RS;Rio Grande do Sul;Mulheres;2022;Causas acidentais;900;15.59;10.88
RS;Rio Grande do Sul;Mulheres;2022;Lesão autoprovocada;298;5.46;5.2
RS;Rio Grande do Sul;Mulheres;2022;Demais causas externas;123;2.13;1.69
RS;Rio Grande do Sul;Mulheres;2023;Lesão de trânsito;350;6.06;5.61
RS;Rio Grande do Sul;Mulheres;2023;Agressão;224;3.88;4.01
RS;Rio Grande do Sul;Mulheres;2023;Causas acidentais;956;16.56;11.42
RS;Rio Grande do Sul;Mulheres;2023;Lesão autoprovocada;347;6.35;6.23
RS;Rio Grande do Sul;Mulheres;2023;Demais causas externas;103;1.78;1.44
RS;Rio Grande do Sul;Mulheres;2024;Lesão de trânsito;368;6.37;5.88
RS;Rio Grande do Sul;Mulheres;2024;Agressão;201;3.48;3.67
RS;Rio Grande do Sul;Mulheres;2024;Causas acidentais;1168;20.21;13.71
RS;Rio Grande do Sul;Mulheres;2024;Lesão autoprovocada;329;6;5.78
RS;Rio Grande do Sul;Mulheres;2024;Demais causas externas;149;2.58;1.96
RS;Rio Grande do Sul;Mulheres;2025;Lesão de trânsito;365;6.31;5.98
RS;Rio Grande do Sul;Mulheres;2025;Agressão;146;2.53;2.62
RS;Rio Grande do Sul;Mulheres;2025;Causas acidentais;1038;17.95;11.44
RS;Rio Grande do Sul;Mulheres;2025;Lesão autoprovocada;300;5.46;5.34
RS;Rio Grande do Sul;Mulheres;2025;Demais causas externas;141;2.44;1.91
430003;Aceguá;Ambos;2000;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2000;Agressão;0;0;0
430003;Aceguá;Ambos;2000;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2000;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2000;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2001;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2001;Agressão;0;0;0
430003;Aceguá;Ambos;2001;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2001;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2001;Demais causas externas;1;25.01;48.99
430003;Aceguá;Ambos;2002;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2002;Agressão;1;24.69;27.12
430003;Aceguá;Ambos;2002;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2002;Lesão autoprovocada;1;27.06;29.16
430003;Aceguá;Ambos;2002;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2003;Lesão de trânsito;2;48.58;56.39
430003;Aceguá;Ambos;2003;Agressão;1;24.29;30.53
430003;Aceguá;Ambos;2003;Causas acidentais;1;24.29;27.23
430003;Aceguá;Ambos;2003;Lesão autoprovocada;1;26.55;30.14
430003;Aceguá;Ambos;2003;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2004;Lesão de trânsito;1;23.99;25.69
430003;Aceguá;Ambos;2004;Agressão;1;23.99;32.66
430003;Aceguá;Ambos;2004;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2004;Lesão autoprovocada;1;26.18;29.39
430003;Aceguá;Ambos;2004;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2005;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2005;Agressão;0;0;0
430003;Aceguá;Ambos;2005;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2005;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2005;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2006;Lesão de trânsito;1;23.4;25.98
430003;Aceguá;Ambos;2006;Agressão;0;0;0
430003;Aceguá;Ambos;2006;Causas acidentais;2;46.81;50.28
430003;Aceguá;Ambos;2006;Lesão autoprovocada;1;25.4;30.87
430003;Aceguá;Ambos;2006;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2007;Lesão de trânsito;1;23.22;25.64
430003;Aceguá;Ambos;2007;Agressão;1;23.22;24.79
430003;Aceguá;Ambos;2007;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2007;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2007;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2008;Lesão de trânsito;1;22.95;23.26
430003;Aceguá;Ambos;2008;Agressão;0;0;0
430003;Aceguá;Ambos;2008;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2008;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2008;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2009;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2009;Agressão;0;0;0
430003;Aceguá;Ambos;2009;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2009;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2009;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2010;Lesão de trânsito;1;22.6;24.69
430003;Aceguá;Ambos;2010;Agressão;0;0;0
430003;Aceguá;Ambos;2010;Causas acidentais;1;22.6;22.08
430003;Aceguá;Ambos;2010;Lesão autoprovocada;1;24.21;25.8
430003;Aceguá;Ambos;2010;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2011;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2011;Agressão;0;0;0
430003;Aceguá;Ambos;2011;Causas acidentais;1;22.57;23.36
430003;Aceguá;Ambos;2011;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2011;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2012;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2012;Agressão;0;0;0
430003;Aceguá;Ambos;2012;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2012;Lesão autoprovocada;1;24.18;24.07
430003;Aceguá;Ambos;2012;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2013;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2013;Agressão;1;22.61;32.9
430003;Aceguá;Ambos;2013;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2013;Lesão autoprovocada;1;24.18;35.21
430003;Aceguá;Ambos;2013;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2014;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2014;Agressão;0;0;0
430003;Aceguá;Ambos;2014;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2014;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2014;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2015;Lesão de trânsito;1;22.77;25.06
430003;Aceguá;Ambos;2015;Agressão;0;0;0
430003;Aceguá;Ambos;2015;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2015;Lesão autoprovocada;1;24.38;23.19
430003;Aceguá;Ambos;2015;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2016;Lesão de trânsito;1;22.88;20.23
430003;Aceguá;Ambos;2016;Agressão;1;22.88;25.52
430003;Aceguá;Ambos;2016;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2016;Lesão autoprovocada;1;24.51;28.26
430003;Aceguá;Ambos;2016;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2017;Lesão de trânsito;1;22.92;25.37
430003;Aceguá;Ambos;2017;Agressão;0;0;0
430003;Aceguá;Ambos;2017;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2017;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2017;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2018;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2018;Agressão;0;0;0
430003;Aceguá;Ambos;2018;Causas acidentais;1;23.06;25.95
430003;Aceguá;Ambos;2018;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2018;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2019;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2019;Agressão;0;0;0
430003;Aceguá;Ambos;2019;Causas acidentais;1;23.08;22.41
430003;Aceguá;Ambos;2019;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2019;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2020;Lesão de trânsito;2;46.33;44.74
430003;Aceguá;Ambos;2020;Agressão;1;23.16;19.86
430003;Aceguá;Ambos;2020;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2020;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2020;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2021;Lesão de trânsito;1;23.32;20.08
430003;Aceguá;Ambos;2021;Agressão;1;23.32;25.64
430003;Aceguá;Ambos;2021;Causas acidentais;1;23.32;22.94
430003;Aceguá;Ambos;2021;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2021;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2022;Lesão de trânsito;2;46.84;46.4
430003;Aceguá;Ambos;2022;Agressão;0;0;0
430003;Aceguá;Ambos;2022;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2022;Lesão autoprovocada;1;25.07;23.97
430003;Aceguá;Ambos;2022;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2023;Lesão de trânsito;2;47.23;45.07
430003;Aceguá;Ambos;2023;Agressão;0;0;0
430003;Aceguá;Ambos;2023;Causas acidentais;1;23.61;20.22
430003;Aceguá;Ambos;2023;Lesão autoprovocada;0;0;0
430003;Aceguá;Ambos;2023;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2024;Lesão de trânsito;0;0;0
430003;Aceguá;Ambos;2024;Agressão;0;0;0
430003;Aceguá;Ambos;2024;Causas acidentais;1;23.51;18.29
430003;Aceguá;Ambos;2024;Lesão autoprovocada;1;25.08;21.26
430003;Aceguá;Ambos;2024;Demais causas externas;0;0;0
430003;Aceguá;Ambos;2025;Lesão de trânsito;3;70.57;72.88
430003;Aceguá;Ambos;2025;Agressão;0;0;0
430003;Aceguá;Ambos;2025;Causas acidentais;0;0;0
430003;Aceguá;Ambos;2025;Lesão autoprovocada;1;25.02;21.48
430003;Aceguá;Ambos;2025;Demais causas externas;0;0;0
430003;Aceguá;Homens;2000;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2000;Agressão;0;0;0
430003;Aceguá;Homens;2000;Causas acidentais;0;0;0
430003;Aceguá;Homens;2000;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2000;Demais causas externas;0;0;0
430003;Aceguá;Homens;2001;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2001;Agressão;0;0;0
430003;Aceguá;Homens;2001;Causas acidentais;0;0;0
430003;Aceguá;Homens;2001;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2001;Demais causas externas;1;47.64;91.44
430003;Aceguá;Homens;2002;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2002;Agressão;0;0;0
430003;Aceguá;Homens;2002;Causas acidentais;0;0;0
430003;Aceguá;Homens;2002;Lesão autoprovocada;1;51.44;52.92
430003;Aceguá;Homens;2002;Demais causas externas;0;0;0
430003;Aceguá;Homens;2003;Lesão de trânsito;2;92.51;108.49
430003;Aceguá;Homens;2003;Agressão;0;0;0
430003;Aceguá;Homens;2003;Causas acidentais;1;46.25;52.43
430003;Aceguá;Homens;2003;Lesão autoprovocada;1;50.43;55.73
430003;Aceguá;Homens;2003;Demais causas externas;0;0;0
430003;Aceguá;Homens;2004;Lesão de trânsito;1;45.6;48.51
430003;Aceguá;Homens;2004;Agressão;1;45.6;62.35
430003;Aceguá;Homens;2004;Causas acidentais;0;0;0
430003;Aceguá;Homens;2004;Lesão autoprovocada;1;49.55;53.22
430003;Aceguá;Homens;2004;Demais causas externas;0;0;0
430003;Aceguá;Homens;2005;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2005;Agressão;0;0;0
430003;Aceguá;Homens;2005;Causas acidentais;0;0;0
430003;Aceguá;Homens;2005;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2005;Demais causas externas;0;0;0
430003;Aceguá;Homens;2006;Lesão de trânsito;1;44.56;50.79
430003;Aceguá;Homens;2006;Agressão;0;0;0
430003;Aceguá;Homens;2006;Causas acidentais;2;89.13;95.22
430003;Aceguá;Homens;2006;Lesão autoprovocada;1;48.05;61.36
430003;Aceguá;Homens;2006;Demais causas externas;0;0;0
430003;Aceguá;Homens;2007;Lesão de trânsito;1;44.27;49.53
430003;Aceguá;Homens;2007;Agressão;1;44.27;46.77
430003;Aceguá;Homens;2007;Causas acidentais;0;0;0
430003;Aceguá;Homens;2007;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2007;Demais causas externas;0;0;0
430003;Aceguá;Homens;2008;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2008;Agressão;0;0;0
430003;Aceguá;Homens;2008;Causas acidentais;0;0;0
430003;Aceguá;Homens;2008;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2008;Demais causas externas;0;0;0
430003;Aceguá;Homens;2009;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2009;Agressão;0;0;0
430003;Aceguá;Homens;2009;Causas acidentais;0;0;0
430003;Aceguá;Homens;2009;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2009;Demais causas externas;0;0;0
430003;Aceguá;Homens;2010;Lesão de trânsito;1;43.31;43.06
430003;Aceguá;Homens;2010;Agressão;0;0;0
430003;Aceguá;Homens;2010;Causas acidentais;1;43.31;47.1
430003;Aceguá;Homens;2010;Lesão autoprovocada;1;46.06;46.16
430003;Aceguá;Homens;2010;Demais causas externas;0;0;0
430003;Aceguá;Homens;2011;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2011;Agressão;0;0;0
430003;Aceguá;Homens;2011;Causas acidentais;1;43.33;44.55
430003;Aceguá;Homens;2011;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2011;Demais causas externas;0;0;0
430003;Aceguá;Homens;2012;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2012;Agressão;0;0;0
430003;Aceguá;Homens;2012;Causas acidentais;0;0;0
430003;Aceguá;Homens;2012;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2012;Demais causas externas;0;0;0
430003;Aceguá;Homens;2013;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2013;Agressão;1;43.48;60.16
430003;Aceguá;Homens;2013;Causas acidentais;0;0;0
430003;Aceguá;Homens;2013;Lesão autoprovocada;1;46.27;64.38
430003;Aceguá;Homens;2013;Demais causas externas;0;0;0
430003;Aceguá;Homens;2014;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2014;Agressão;0;0;0
430003;Aceguá;Homens;2014;Causas acidentais;0;0;0
430003;Aceguá;Homens;2014;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2014;Demais causas externas;0;0;0
430003;Aceguá;Homens;2015;Lesão de trânsito;1;43.94;47.64
430003;Aceguá;Homens;2015;Agressão;0;0;0
430003;Aceguá;Homens;2015;Causas acidentais;0;0;0
430003;Aceguá;Homens;2015;Lesão autoprovocada;1;46.93;44.1
430003;Aceguá;Homens;2015;Demais causas externas;0;0;0
430003;Aceguá;Homens;2016;Lesão de trânsito;1;44.35;39.06
430003;Aceguá;Homens;2016;Agressão;0;0;0
430003;Aceguá;Homens;2016;Causas acidentais;0;0;0
430003;Aceguá;Homens;2016;Lesão autoprovocada;1;47.42;56.14
430003;Aceguá;Homens;2016;Demais causas externas;0;0;0
430003;Aceguá;Homens;2017;Lesão de trânsito;1;44.42;48.97
430003;Aceguá;Homens;2017;Agressão;0;0;0
430003;Aceguá;Homens;2017;Causas acidentais;0;0;0
430003;Aceguá;Homens;2017;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2017;Demais causas externas;0;0;0
430003;Aceguá;Homens;2018;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2018;Agressão;0;0;0
430003;Aceguá;Homens;2018;Causas acidentais;1;44.74;50.39
430003;Aceguá;Homens;2018;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2018;Demais causas externas;0;0;0
430003;Aceguá;Homens;2019;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2019;Agressão;0;0;0
430003;Aceguá;Homens;2019;Causas acidentais;1;44.78;45.65
430003;Aceguá;Homens;2019;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2019;Demais causas externas;0;0;0
430003;Aceguá;Homens;2020;Lesão de trânsito;2;89.81;84.96
430003;Aceguá;Homens;2020;Agressão;1;44.9;36.8
430003;Aceguá;Homens;2020;Causas acidentais;0;0;0
430003;Aceguá;Homens;2020;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2020;Demais causas externas;0;0;0
430003;Aceguá;Homens;2021;Lesão de trânsito;1;45.25;37.3
430003;Aceguá;Homens;2021;Agressão;1;45.25;48.23
430003;Aceguá;Homens;2021;Causas acidentais;1;45.25;42.92
430003;Aceguá;Homens;2021;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2021;Demais causas externas;0;0;0
430003;Aceguá;Homens;2022;Lesão de trânsito;2;91.03;93.44
430003;Aceguá;Homens;2022;Agressão;0;0;0
430003;Aceguá;Homens;2022;Causas acidentais;0;0;0
430003;Aceguá;Homens;2022;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2022;Demais causas externas;0;0;0
430003;Aceguá;Homens;2023;Lesão de trânsito;1;45.93;51.5
430003;Aceguá;Homens;2023;Agressão;0;0;0
430003;Aceguá;Homens;2023;Causas acidentais;1;45.93;37.81
430003;Aceguá;Homens;2023;Lesão autoprovocada;0;0;0
430003;Aceguá;Homens;2023;Demais causas externas;0;0;0
430003;Aceguá;Homens;2024;Lesão de trânsito;0;0;0
430003;Aceguá;Homens;2024;Agressão;0;0;0
430003;Aceguá;Homens;2024;Causas acidentais;1;45.81;34.29
430003;Aceguá;Homens;2024;Lesão autoprovocada;1;48.95;45.07
430003;Aceguá;Homens;2024;Demais causas externas;0;0;0
430003;Aceguá;Homens;2025;Lesão de trânsito;3;137.55;139.57
430003;Aceguá;Homens;2025;Agressão;0;0;0
430003;Aceguá;Homens;2025;Causas acidentais;0;0;0
430003;Aceguá;Homens;2025;Lesão autoprovocada;1;48.83;40.74
430003;Aceguá;Homens;2025;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2000;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2000;Agressão;0;0;0
430003;Aceguá;Mulheres;2000;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2000;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2000;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2001;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2001;Agressão;0;0;0
430003;Aceguá;Mulheres;2001;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2001;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2001;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2002;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2002;Agressão;1;52.06;56.16
430003;Aceguá;Mulheres;2002;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2002;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2002;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2003;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2003;Agressão;1;51.15;61.87
430003;Aceguá;Mulheres;2003;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2003;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2003;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2004;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2004;Agressão;0;0;0
430003;Aceguá;Mulheres;2004;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2004;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2004;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2005;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2005;Agressão;0;0;0
430003;Aceguá;Mulheres;2005;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2005;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2005;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2006;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2006;Agressão;0;0;0
430003;Aceguá;Mulheres;2006;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2006;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2006;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2007;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2007;Agressão;0;0;0
430003;Aceguá;Mulheres;2007;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2007;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2007;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2008;Lesão de trânsito;1;48.19;50.57
430003;Aceguá;Mulheres;2008;Agressão;0;0;0
430003;Aceguá;Mulheres;2008;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2008;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2008;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2009;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2009;Agressão;0;0;0
430003;Aceguá;Mulheres;2009;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2009;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2009;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2010;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2010;Agressão;0;0;0
430003;Aceguá;Mulheres;2010;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2010;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2010;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2011;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2011;Agressão;0;0;0
430003;Aceguá;Mulheres;2011;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2011;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2011;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2012;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2012;Agressão;0;0;0
430003;Aceguá;Mulheres;2012;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2012;Lesão autoprovocada;1;50.71;54.69
430003;Aceguá;Mulheres;2012;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2013;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2013;Agressão;0;0;0
430003;Aceguá;Mulheres;2013;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2013;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2013;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2014;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2014;Agressão;0;0;0
430003;Aceguá;Mulheres;2014;Causas acidentais;0;0;0
430003;Aceguá;Mulheres;2014;Lesão autoprovocada;0;0;0
430003;Aceguá;Mulheres;2014;Demais causas externas;0;0;0
430003;Aceguá;Mulheres;2015;Lesão de trânsito;0;0;0
430003;Aceguá;Mulheres;2015;Agressão;0;0;0
